"Pos.","N°","Nombre","Clase","LIGA","CLUB","MOTO","Mejor Tm","En Vuelta","Dif. resp. 1°","Dif. resp. anterior","Comentario"
"1","255","Juan Sebastian WONG RODRÍGUEZ","Pit bike infantil","Quindío","CLUB MONSTER GARAGE","Yamaha","52.674","2","","",""
"2","312","Eder Sebastian JARAMILLO YARA","Pit bike infantil","Tolima","CLUB PISTON RACING","Yamaha","53.774","2","1.100","1.100",""
"3","123","Samuel David HERNANDEZ MONTES","Pit bike infantil","Cesar","CLUB KALIMA RACING","AKT","54.037","1","1.363","0.263",""
"4","604","Samuel VARGAS OME","Pit bike infantil","Nariño","MOTOCLUB GUAITARILLA RACING TEAM","TVS","55.066","2","2.392","1.029",""
"5","737","Juan Jose AMAYA VAHOS","Pit bike infantil","Huila","CLUB MOTO JAPONESA","Yamaha","55.301","2","2.627","0.235",""
"6","725","JOAQUIN ANDRES IBARRA PARRA","Pit bike infantil","Huila","CLUB MOTO JAPONESA","Yamaha","56.450","2","3.776","1.149",""
"7","450","Derian Andres ROZO CASTIBLANCO","Pit bike infantil","Cundinamarca","LISTO PILOTO","Yamaha","1:00.334","6","7.660","3.884",""
"8","662","Carlos Ivan RIVERA BURBANO","Pit bike infantil","Nariño","CLUB JOSMARC MOTOS RACING","TVS","1:00.755","2","8.081","0.421",""
