"Pos.","N°","Nombre","Clase","LIGA","CLUB","MOTO","Mejor Tm","En Vuelta","Dif. resp. 1°","Dif. resp. anterior","Comentario"
"1","45","Juan Carlos SEGURA MARTINEZ","150 cc Master","Cauca","CLUB CORONA CLUB XTREME PARK","Yamaha","48.731","4","","",""
"2","394-E","Luis Jaime","150 cc Master","Cauca","CLUB CORONA CLUB XTREME PARK","Yamaha","48.822","3","0.091","0.091",""
"3","227","Rigo German SALAZAR CERON","150 cc Master","Quindío","CLUB MONSTER GARAGE","Yamaha","49.149","4","0.418","0.327",""
"4","83","Guillermo Augusto DIAZ","150 cc Master","Quindío","CLUB MONSTER GARAGE","Yamaha","57.258","3","8.527","8.109",""
"5","710","Alexander DIAZ CASTAÑO","150 cc Master","Cundinamarca","CLUB GIRARDOT RACING","Yamaha","1:46.159","1","57.428","48.901",""
