"Pos.","N°","Nombre","Clase","LIGA","CLUB","MOTO","Mejor Tm","En Vuelta","Dif. resp. 1°","Dif. resp. anterior","Comentario"
"1","227","Rigo German SALAZAR CERON","150 cc Master","Quindío","CLUB MONSTER GARAGE","Yamaha","48.875","4","","",""
"2","240-E","Luis Jaime","150 cc Master","Cauca","CLUB CORONA CLUB XTREME PARK","Yamaha","49.937","3","1.062","1.062",""
"3","45","Juan Carlos SEGURA MARTINEZ","150 cc Master","Cauca","CLUB CORONA CLUB XTREME PARK","Yamaha","51.057","4","2.182","1.120",""
"4","710","Alexander DIAZ CASTAÑO","150 cc Master","Cundinamarca","CLUB GIRARDOT RACING","Yamaha","51.308","3","2.433","0.251",""
"5","173-E","ERLEY ALEXANDER ARTEAGA CHAUCANES","150 cc Master","Nariño","MOTOCLUB CONSACA","Yamaha","51.666","6","2.791","0.358",""
"6","398","Guillermo Augusto DIAZ","150 cc Master","Quindío","CLUB MONSTER GARAGE","Yamaha","51.675","8","2.800","0.009",""
"7","220","Diego Fernando CASTRO","150 cc Master","Nariño","CLUB DEPORTIVO BUFALO XTREM","Yamaha","51.677","5","2.802","0.002",""
"8","578","Raul Andres ARTUNDUAGA ROJAS","150 cc Master","Quindío","","","54.533","3","5.658","2.856",""
